Label,Text
ham,Thank You meet you monday
ham,Umma my life and vava umma love you lot dear
ham,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
ham,Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?
ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
ham,Ok. I.ll do you right later.
ham,Not course. Only maths one day one chapter with in one month we can finish.
ham,You do what all you like
ham,Oh for fuck's sake she's in like tallahassee
ham,Have you laid your airtel line to rest?
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
ham,Uhhhhrmm isnt having tb test bad when youre sick
ham,Convey my regards to him
ham,Okie.. Thanx..
spam,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
ham,"How long before you get reply, just defer admission til next semester"
ham,Hey morning what you come to ask:-) pa...
ham,Reverse is cheating. That is not mathematics.
ham,Oh yah... We never cancel leh... Haha 
ham,"Nah I don't think he goes to usf, he lives around here though"
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?"
ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
ham,"Sorry, I'll call later"
ham,Hey come online! Use msn... We are all there
ham,G wants to know where the fuck you are
ham,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
ham,I went to ur hon lab but no one is there.
ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
ham,I'm done oredi...
ham,Stupid.its not possible
ham,Have you got Xmas radio times. If not i will get it now
ham,I will reach ur home in  &lt;#&gt;  minutes
ham,Ambrith..madurai..met u in arun dha marrge..remembr?
ham,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
ham,Hi. I'm always online on yahoo and would like to chat with you someday
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
ham,Sorry i missed your call. Can you please call back.
ham,Dai  &lt;#&gt;  naal eruku.
ham,And stop being an old man. You get to build snowman snow angels and snowball fights.
ham,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day"
ham,Your dad is back in ph?
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
ham,Kinda. First one gets in at twelve! Aah. Speak tomo
ham,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
ham,How do you plan to manage that
ham,Love you aathi..love u lot..
ham,This weekend is fine (an excuse not to do too much decorating)
ham,Shall i start from hear.
ham,Ü mean it's confirmed... I tot they juz say oni... Ok then... 
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
ham,Its not that time of the month nor mid of the time?
ham,Now got tv 2 watch meh? U no work today?
ham,Oh... Okie lor...We go on sat... 
ham,You need to get up. Now.
ham,"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
ham,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D
ham,It took Mr owl 3 licks
ham,Really? I crashed out cuddled on my sofa.
ham,HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!
spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
ham,"Haha I heard that, text me when you're around"
ham,I tot u reach liao. He said t-shirt.
ham,Then mum's repent how?
ham,"A few people are at the game, I'm at the mall with iouri and kaila"
ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu"
ham,"Well, I meant as opposed to my drunken night of before"
ham,I cant pick the phone right now. Pls send a message
ham,Probably earlier than that if the station's where I think it is
ham,Are you not around or just still asleep? :V
ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
ham,Thought praps you meant another one. Goodo! I'll look tomorrow 
ham,All done? All handed in? Celebrations in full swing yet?
ham,Get ready to put on your excellent sub face :)
ham,"Looks like you found something to do other than smoke, great job!"
ham,Webpage s not available!
ham,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
ham,"Didn't try, g and I decided not to head out"
ham,I'm fine. Hope you are good. Do take care.
ham,"We're all getting worried over here, derek and taylor have already assumed the worst"
ham,X2  &lt;#&gt; . Are you going to get that
spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
ham,It vl bcum more difficult..
ham,"Nope, I'm still in the market"
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
ham,"Yes but i dont care! I need you bad, princess!"
ham,I'm freezing and craving ice. Fml
ham,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
ham,Mathews or tait or edwards or anderson
ham,They don't put that stuff on the roads to keep it from getting slippery over there?
ham,So what do you guys do.
ham,Happy birthday to you....dear.with lots of love.rakhesh NRI
ham,Hahaha..use your brain dear
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
ham,Hey what are you doing. Y no reply pa..
ham,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
ham,I'm glad. You are following your dreams.
ham,WHAT TIME U WRKIN?
ham,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ..."
ham,No need to ke qi... Ü too bored izzit y suddenly thk of this...
spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
ham,Do well :)all will for little time. Thing of good times ahead:
ham,What???? Hello wats talks email address?
ham,Watching tv now. I got new job :)
ham,Thank u!
ham,I am joining today formally.Pls keep praying.will talk later.
ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
ham,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
ham,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime
ham,She ran off with a younger man. we will make pretty babies together :)
ham,"Pls send me a comprehensive mail about who i'm paying, when and how much."
ham,You're right I have now that I think about it
ham,"St andre, virgil's cream"
ham,Oh ho. Is this the first time u use these type of words
ham,Hey i will be late... i'm at amk. Need to drink tea or coffee
ham,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
ham,Still otside le..u come 2morrow maga..
spam,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS"
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
ham,I cant pick the phone right now. Pls send a message
ham,Oh Howda gud gud.. Mathe en samachara chikku:-)
ham,Don know..he is watching film in computer..
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
ham,Ok then i'll let him noe later n ask him call u tmr...
ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
spam,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2"
ham,U should make a fb list
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
ham,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream
ham,Nope watching tv at home... Not going out. V bored...
ham,No i am not having not any movies in my laptop
ham,Ya that one is slow as poo
ham,Where is it. Is there any opening for mca.
ham,"It‘s reassuring, in this crazy world."
ham,Simply sitting and watching match in office..
ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
ham,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
ham,Ard 530 lor. I ok then message ü lor.
ham,Lol they were mad at first but then they woke up and gave in.
ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
ham,Gimme a few was  &lt;#&gt;  minutes ago
ham,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
ham,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
ham,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
ham,Lmao!nice 1
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
ham,Hey so whats the plan this sat? 
ham,"No, I was trying it all weekend ;V"
ham,Pick you up bout 7.30ish? What time are  and that going?
ham,Alright. I'm out--have a good night!
ham,"Sorry, I'll call later"
ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*"
ham,Okie
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
ham,:) 
spam,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester."
spam,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!"
ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
ham,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
ham,Oh really?? Did you make it on air? What's your talent?
ham,Thats cool. i liked your photos. You are very sexy!
spam,Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
ham,Gudnite....tc...practice going on
ham,No no:)this is kallis home ground.amla home town is durban:)
ham,So that means you still think of teju
ham,WHITE FUDGE OREOS ARE IN STORES
ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.
spam,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT"
ham,Oh ho. Is this the first time u use these type of words
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
ham,I'm ok. Will do my part tomorrow
ham,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!
spam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each"
ham,Hi where you. You in home or calicut?
ham,Ok.
ham,Its like that hotel dusk game i think. You solve puzzles in a area thing
ham,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging 
ham,"Alright if you're sure, let me know when you're leaving"
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
ham,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance"
ham,Msg me when rajini comes.
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)"
ham,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me"
ham,What year. And how many miles.
ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077
spam,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16
ham,Not yet chikku..wat abt u?
ham,"Yeah, we can probably swing by once my roommate finishes up with his girl"
ham,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
ham,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)"
ham,Fine i miss you very much.
ham,Me fine..absolutly fine
ham,Go where n buy? Juz buy when we get there lar.
ham,Not able to do anything.
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
spam,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
ham,"How long has it been since you screamed, princess?"
ham,You said to me before i went back to bed that you can't sleep for anything.
ham,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear
ham,Ok...
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,What happen dear tell me
ham,Its a great day. Do have yourself a beautiful one.
ham,I've told you everything will stop. Just dont let her get dehydrated.
ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.
ham,You should get more chicken broth if you want ramen unless there's some I don't know about
ham,Can you talk with me..
ham,I'm in office now . I will call you  &lt;#&gt;  min:)
ham,Still work going on:)it is very small house.
ham,Hmmm.still we dont have opener?
ham,I am not sure about night menu. . . I know only about noon menu
ham,HELLO PEACH! MY CAKE TASTS LUSH!
ham,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you
ham,And you! Will expect you whenever you text! Hope all goes well tomo 
ham,You still at grand prix?
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
ham,No need to buy lunch for me.. I eat maggi mee..
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
ham,Dunno da next show aft 6 is 850. Toa payoh got 650.
ham,Serious? What like proper tongued her
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
ham,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit"
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
ham,K.k..how is your sister kids?
ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
ham,I'm going 2 orchard now laready me reaching soon. U reaching?
ham,We will meet soon princess! Ttyl!
ham,Boooo you always work. Just quit.
ham,Pls speak to that customer machan.
ham,"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn"
ham,"It‘s £6 to get in, is that ok?"
ham,Thanks for understanding. I've been trying to tell sura that.
spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
ham,COME BACK TO TAMPA FFFFUUUUUUU
ham,Ok how you dear. Did you call chechi
ham,Sorry . I will be able to get to you. See you in the morning.
ham,Yup but not studying surfing lor. I'm in e lazy mode today.
ham,No way I'm going back there!
ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
ham,Ü all write or wat..
ham,Not..tel software name..
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
ham,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
ham,Well i will watch shrek in 3D!!B)
ham,Lol ok. I'll snatch her purse too.
ham,1 in cbe. 2 in chennai.
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
ham,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng..."
ham,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
ham,When you are big..| God will bring success.
ham,Nope i'll come online now..
ham,* Thought I didn't see you.
ham,Tell me something. Thats okay.
ham,Still chance there. If you search hard you will get it..let have a try :)
ham,U don't remember that old commercial?
ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
ham,Fuck cedar key and fuck her (come over anyway tho)
ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
ham,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there
ham,Tmrw. Im finishing 9 doors
ham,"Dad wanted to talk about the apartment so I got a late start, omw now"
ham,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
ham,So when do you wanna gym?
ham,That's the way you should stay oh.
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
ham,What your plan for pongal?
ham,Ok then u tell me wat time u coming later lor.
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
spam,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
ham,So lets make it saturday or monday as per convenience.
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time"
ham,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
ham,I dont know what to do to come out of this so only am ask questions like this dont mistake me.
ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
ham,Ok anyway no need to change with what you said
ham,"I am real, baby! I want to bring out your inner tigress..."
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
ham,I'm leaving my house now.
ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
ham,Okie
ham,"If we hit it off, you can move in with me :)"
ham,"Sorry, I'll call later"
ham,"Haha figures, well I found the piece and priscilla's bowl"
ham,Great. Never been better. Each day gives even more reasons to thank God
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
ham,Can a not?
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
ham,What time. I‘m out until prob 3 or so
ham,"Thanks, I'll keep that in mind"
ham,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
ham,Still in customer place
ham,Men like shorter ladies. Gaze up into his eyes.
ham,Ok... Thanx... Gd nite 2 ü too...
ham,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.
spam,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
ham,"Yep, by the pretty sculpture"
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
ham,Oops i thk i dun haf enuff... I go check then tell ü..
ham,Once free call me sir. I am waiting for you.
ham,Not getting anywhere with this damn job hunting over here!
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth"
ham,Thats cool. I want to please you...
ham,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
ham,I will once i get home
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
ham,Yunny i'm walking in citylink now ü faster come down... Me very hungry...
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
ham,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."
ham,Hi dis is yijue i would be happy to work wif ü all for gek1510...
ham,Oh yeah! And my diet just flew out the window
ham,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...
ham,Mm umma ask vava also to come tell him can play later together
spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
ham,Quite lor. But dun tell him wait he get complacent...
ham,Be sure to check your yahoo email. We sent photos yesterday
ham,Honey boo I'm missing u.
ham,Dunno dat's wat he told me. Ok lor...
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
ham,I thank you so much for all you do with selflessness. I love you plenty.
ham,U come n search tat vid..not finishd..
ham,"I'm in a meeting, call me later at"
ham,Still i have not checked it da. . .
ham,Gud mrng dear hav a nice day
ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
ham,"Yup, no need. I'll jus wait 4 e rain 2 stop."
ham,Depends on where u going lor.
ham,She's good. How are you. Where r u working now
ham,"Sir, Waiting for your mail."
ham,"Sorry, I'll call later"
ham,"Whatever, juliana. Do whatever you want."
ham,Ok lor...
ham,Later i guess. I needa do mcat study too.
spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
